dimension,characteristics_code,group,year,cat_id,cat_label,major,dollars,totalexp,share
tenure,04,Homeowner without mortgage,2018,03,Alcoholic beverages,Alcohol,528,55779,0.9465928037433443
tenure,04,Homeowner without mortgage,2019,03,Alcoholic beverages,Alcohol,528,57898,0.911948599260769
tenure,04,Homeowner without mortgage,2020,03,Alcoholic beverages,Alcohol,427,55116,0.7747296610784528
tenure,04,Homeowner without mortgage,2021,03,Alcoholic beverages,Alcohol,518,60253,0.859708230295587
tenure,04,Homeowner without mortgage,2022,03,Alcoholic beverages,Alcohol,532,64984,0.8186630555213591
tenure,04,Homeowner without mortgage,2023,03,Alcoholic beverages,Alcohol,598,69306,0.8628401581392664
tenure,04,Homeowner without mortgage,2024,03,Alcoholic beverages,Alcohol,630,70906,0.8885002679603983
tenure,05,Renters,1984,03,Alcoholic beverages,Alcohol,261,15802,1.6516896595367676
tenure,05,Renters,1985,03,Alcoholic beverages,Alcohol,290,16638,1.7429979564851545
tenure,05,Renters,1986,03,Alcoholic beverages,Alcohol,267,16850,1.5845697329376855
tenure,05,Renters,1987,03,Alcoholic beverages,Alcohol,295,17724,1.66440983976529
tenure,05,Renters,1988,03,Alcoholic beverages,Alcohol,277,18994,1.4583552700852902
tenure,05,Renters,1989,03,Alcoholic beverages,Alcohol,271,20007,1.3545259159294247
tenure,05,Renters,1990,03,Alcoholic beverages,Alcohol,294,20166,1.457899434692056
tenure,05,Renters,1991,03,Alcoholic beverages,Alcohol,296,21066,1.405107756574575
tenure,05,Renters,1992,03,Alcoholic beverages,Alcohol,297,21341,1.391687362354154
tenure,05,Renters,1993,03,Alcoholic beverages,Alcohol,248,21820,1.1365719523373052
tenure,05,Renters,1994,03,Alcoholic beverages,Alcohol,264,22728,1.1615628299894403
tenure,05,Renters,1995,03,Alcoholic beverages,Alcohol,252,22730,1.1086669599648042
tenure,05,Renters,1996,03,Alcoholic beverages,Alcohol,286,24170,1.1832850641290857
tenure,05,Renters,1997,03,Alcoholic beverages,Alcohol,283,24866,1.1381002171639991
tenure,05,Renters,1998,03,Alcoholic beverages,Alcohol,281,24859,1.1303753167866768
tenure,05,Renters,1999,03,Alcoholic beverages,Alcohol,313,26310,1.1896617255796276
tenure,05,Renters,2000,03,Alcoholic beverages,Alcohol,331,27406,1.207764723053346
tenure,05,Renters,2001,03,Alcoholic beverages,Alcohol,325,28016,1.1600513992004569
tenure,05,Renters,2002,03,Alcoholic beverages,Alcohol,324,28372,1.141970957281827
tenure,05,Renters,2003,03,Alcoholic beverages,Alcohol,337,27522,1.2244749654821596
tenure,05,Renters,2004,03,Alcoholic beverages,Alcohol,391,29170,1.3404182379156668
tenure,05,Renters,2005,03,Alcoholic beverages,Alcohol,351,30462,1.1522552688595626
tenure,05,Renters,2006,03,Alcoholic beverages,Alcohol,405,32275,1.254841208365608
tenure,05,Renters,2007,03,Alcoholic beverages,Alcohol,355,32829,1.0813609918060252
tenure,05,Renters,2008,03,Alcoholic beverages,Alcohol,366,33984,1.0769774011299436
tenure,05,Renters,2009,03,Alcoholic beverages,Alcohol,352,33404,1.0537660160459825
tenure,05,Renters,2010,03,Alcoholic beverages,Alcohol,338,33460,1.0101613867304244
tenure,05,Renters,2011,03,Alcoholic beverages,Alcohol,376,35274,1.0659409196575382
tenure,05,Renters,2012,03,Alcoholic beverages,Alcohol,339,36076,0.9396828916731345
tenure,05,Renters,2013,03,Alcoholic beverages,Alcohol,352,36008,0.9775605421017551
tenure,05,Renters,2014,03,Alcoholic beverages,Alcohol,316,38749,0.8155049162559034
tenure,05,Renters,2015,03,Alcoholic beverages,Alcohol,389,39937,0.9740341037133485
tenure,05,Renters,2016,03,Alcoholic beverages,Alcohol,372,41711,0.8918510704610295
tenure,05,Renters,2017,03,Alcoholic beverages,Alcohol,382,43010,0.8881655428970007
tenure,05,Renters,2018,03,Alcoholic beverages,Alcohol,403,43857,0.9188955012882778
tenure,05,Renters,2019,03,Alcoholic beverages,Alcohol,398,46614,0.8538207405500493
tenure,05,Renters,2020,03,Alcoholic beverages,Alcohol,296,45588,0.6492936737738001
tenure,05,Renters,2021,03,Alcoholic beverages,Alcohol,393,49749,0.789965627449798
tenure,05,Renters,2022,03,Alcoholic beverages,Alcohol,440,54162,0.8123776817695063
tenure,05,Renters,2023,03,Alcoholic beverages,Alcohol,388,57186,0.678487741754975
tenure,05,Renters,2024,03,Alcoholic beverages,Alcohol,450,57108,0.7879806682076066
tenure,01,All consumer units,1984,40,Cash contributions,Out of scope,706,21975,3.2127417519908987
tenure,01,All consumer units,1985,40,Cash contributions,Out of scope,805,23490,3.426990208599404
tenure,01,All consumer units,1986,40,Cash contributions,Out of scope,746,23866,3.1257856364702925
tenure,01,All consumer units,1987,40,Cash contributions,Out of scope,741,24414,3.0351437699680512
tenure,01,All consumer units,1988,40,Cash contributions,Out of scope,693,25892,2.6765023945620268
tenure,01,All consumer units,1989,40,Cash contributions,Out of scope,900,27810,3.236245954692557
tenure,01,All consumer units,1990,40,Cash contributions,Out of scope,816,28381,2.8751629611359713
tenure,01,All consumer units,1991,40,Cash contributions,Out of scope,950,29614,3.207942189504964
tenure,01,All consumer units,1992,40,Cash contributions,Out of scope,958,29846,3.2098103598472156
tenure,01,All consumer units,1993,40,Cash contributions,Out of scope,961,30692,3.131109083800339
tenure,01,All consumer units,1994,40,Cash contributions,Out of scope,960,31731,3.025432542308783
tenure,01,All consumer units,1995,40,Cash contributions,Out of scope,925,32264,2.86697247706422
tenure,01,All consumer units,1996,40,Cash contributions,Out of scope,940,33797,2.7813119507648607
tenure,01,All consumer units,1997,40,Cash contributions,Out of scope,1001,34819,2.874867170223154
tenure,01,All consumer units,1998,40,Cash contributions,Out of scope,1109,35535,3.120866751090474
tenure,01,All consumer units,1999,40,Cash contributions,Out of scope,1181,36995,3.1923232869306664
tenure,01,All consumer units,2000,40,Cash contributions,Out of scope,1192,38045,3.1331318175844394
tenure,01,All consumer units,2001,40,Cash contributions,Out of scope,1258,39518,3.1833594817551494
tenure,01,All consumer units,2002,40,Cash contributions,Out of scope,1277,40677,3.139366226614549
tenure,01,All consumer units,2003,40,Cash contributions,Out of scope,1370,40817,3.356444618663792
tenure,01,All consumer units,2004,40,Cash contributions,Out of scope,1408,43395,3.244613434727503
tenure,01,All consumer units,2005,40,Cash contributions,Out of scope,1663,46409,3.583356676506712
tenure,01,All consumer units,2006,40,Cash contributions,Out of scope,1869,48398,3.8617298235464275
tenure,01,All consumer units,2007,40,Cash contributions,Out of scope,1821,49638,3.6685603771304245
tenure,01,All consumer units,2008,40,Cash contributions,Out of scope,1737,50486,3.4405577783940102
tenure,01,All consumer units,2009,40,Cash contributions,Out of scope,1723,49067,3.511525057574337
tenure,01,All consumer units,2010,40,Cash contributions,Out of scope,1633,48109,3.394375272817976
tenure,01,All consumer units,2011,40,Cash contributions,Out of scope,1721,49705,3.4624283271300675
tenure,01,All consumer units,2012,40,Cash contributions,Out of scope,1913,51442,3.718751214960538
tenure,01,All consumer units,2013,40,Cash contributions,Out of scope,1834,51100,3.589041095890411
tenure,01,All consumer units,2014,40,Cash contributions,Out of scope,1788,53495,3.342368445649126
tenure,01,All consumer units,2015,40,Cash contributions,Out of scope,1819,55978,3.24949087141377
tenure,01,All consumer units,2016,40,Cash contributions,Out of scope,2081,57311,3.631065589502888
tenure,01,All consumer units,2017,40,Cash contributions,Out of scope,1873,60060,3.1185481185481185
tenure,01,All consumer units,2018,40,Cash contributions,Out of scope,1888,61224,3.0837580033973606
tenure,01,All consumer units,2019,40,Cash contributions,Out of scope,1995,63036,3.164858176280221
tenure,01,All consumer units,2020,40,Cash contributions,Out of scope,2283,61332,3.7223635296419486
tenure,01,All consumer units,2021,40,Cash contributions,Out of scope,2415,66928,3.608355247430074
tenure,01,All consumer units,2022,40,Cash contributions,Out of scope,2755,72973,3.775368972085566
tenure,01,All consumer units,2023,40,Cash contributions,Out of scope,2378,77280,3.0771221532091095
tenure,01,All consumer units,2024,40,Cash contributions,Out of scope,2292,78535,2.918444005857261
tenure,02,Homeowners,1984,40,Cash contributions,Out of scope,899,25675,3.501460564751704
tenure,02,Homeowners,1985,40,Cash contributions,Out of scope,1041,27697,3.758529804671986
tenure,02,Homeowners,1986,40,Cash contributions,Out of scope,975,28172,3.460883146386483
tenure,02,Homeowners,1987,40,Cash contributions,Out of scope,954,28423,3.3564366885972627
tenure,02,Homeowners,1988,40,Cash contributions,Out of scope,878,30091,2.9178159582599448
tenure,02,Homeowners,1989,40,Cash contributions,Out of scope,1131,32433,3.487188974192952
tenure,02,Homeowners,1990,40,Cash contributions,Out of scope,1069,33272,3.2129117576340467
tenure,02,Homeowners,1991,40,Cash contributions,Out of scope,1269,34531,3.6749587327329065
tenure,02,Homeowners,1992,40,Cash contributions,Out of scope,1307,35100,3.7236467236467234
tenure,02,Homeowners,1993,40,Cash contributions,Out of scope,1312,35875,3.657142857142857
tenure,02,Homeowners,1994,40,Cash contributions,Out of scope,1283,36976,3.469818260493293
tenure,02,Homeowners,1995,40,Cash contributions,Out of scope,1190,37598,3.1650619713814563
tenure,02,Homeowners,1996,40,Cash contributions,Out of scope,1187,39299,3.0204330899005063
tenure,02,Homeowners,1997,40,Cash contributions,Out of scope,1284,40480,3.1719367588932808
tenure,02,Homeowners,1998,40,Cash contributions,Out of scope,1408,41452,3.396699797355978
tenure,02,Homeowners,1999,40,Cash contributions,Out of scope,1544,42753,3.611442471873319
tenure,02,Homeowners,2000,40,Cash contributions,Out of scope,1505,43603,3.4515973671536364
tenure,02,Homeowners,2001,40,Cash contributions,Out of scope,1558,45399,3.431793651842552
tenure,02,Homeowners,2002,40,Cash contributions,Out of scope,1588,46908,3.3853500469003155
tenure,02,Homeowners,2003,40,Cash contributions,Out of scope,1742,47396,3.6754156468900328
tenure,02,Homeowners,2004,40,Cash contributions,Out of scope,1788,50195,3.562107779659329
tenure,02,Homeowners,2005,40,Cash contributions,Out of scope,2061,54126,3.8077818423678083
tenure,02,Homeowners,2006,40,Cash contributions,Out of scope,2298,56212,4.088095068668611
tenure,02,Homeowners,2007,40,Cash contributions,Out of scope,2256,57997,3.8898563718813044
tenure,02,Homeowners,2008,40,Cash contributions,Out of scope,2157,58801,3.6683049607999862
tenure,02,Homeowners,2009,40,Cash contributions,Out of scope,2164,57047,3.793363367048223
tenure,02,Homeowners,2010,40,Cash contributions,Out of scope,2015,55780,3.612405880243815
tenure,02,Homeowners,2011,40,Cash contributions,Out of scope,2138,57502,3.7181315432506694
tenure,02,Homeowners,2012,40,Cash contributions,Out of scope,2385,59983,3.976126569194605
tenure,02,Homeowners,2013,40,Cash contributions,Out of scope,2375,59672,3.9800911650355277
tenure,02,Homeowners,2014,40,Cash contributions,Out of scope,2326,62226,3.737987336483142
tenure,02,Homeowners,2015,40,Cash contributions,Out of scope,2366,65656,3.603631046667479
tenure,02,Homeowners,2016,40,Cash contributions,Out of scope,2694,66719,4.037830303211979
tenure,02,Homeowners,2017,40,Cash contributions,Out of scope,2407,70125,3.4324420677361855
tenure,02,Homeowners,2018,40,Cash contributions,Out of scope,2491,71228,3.4972201943056103
tenure,02,Homeowners,2019,40,Cash contributions,Out of scope,2598,72388,3.5889926507155883
tenure,02,Homeowners,2020,40,Cash contributions,Out of scope,2965,69518,4.265082424695763
tenure,02,Homeowners,2021,40,Cash contributions,Out of scope,3227,76294,4.229690408157915
tenure,02,Homeowners,2022,40,Cash contributions,Out of scope,3618,83070,4.355362946912242
tenure,02,Homeowners,2023,40,Cash contributions,Out of scope,3026,88055,3.436488558287434
tenure,02,Homeowners,2024,40,Cash contributions,Out of scope,2935,90117,3.2568771707890853
tenure,03,Homeowner with mortgage,2003,40,Cash contributions,Out of scope,1650,55419,2.9773182482542087
tenure,03,Homeowner with mortgage,2004,40,Cash contributions,Out of scope,1629,57978,2.8096864327848494
tenure,03,Homeowner with mortgage,2005,40,Cash contributions,Out of scope,2090,62259,3.356944377519716
tenure,03,Homeowner with mortgage,2006,40,Cash contributions,Out of scope,2113,64374,3.282381085531426
tenure,03,Homeowner with mortgage,2007,40,Cash contributions,Out of scope,1899,65282,2.908918231671824
tenure,03,Homeowner with mortgage,2008,40,Cash contributions,Out of scope,1981,66689,2.9705048808649104
tenure,03,Homeowner with mortgage,2009,40,Cash contributions,Out of scope,2079,64493,3.2236056626300527
tenure,03,Homeowner with mortgage,2010,40,Cash contributions,Out of scope,1899,63235,3.0030837352731874
tenure,03,Homeowner with mortgage,2011,40,Cash contributions,Out of scope,1951,64852,3.0083883303521866
tenure,03,Homeowner with mortgage,2012,40,Cash contributions,Out of scope,2182,68228,3.1981004866037406
tenure,03,Homeowner with mortgage,2013,40,Cash contributions,Out of scope,2184,68416,3.1922357343311507
tenure,03,Homeowner with mortgage,2014,40,Cash contributions,Out of scope,2075,70807,2.93050122163063
tenure,03,Homeowner with mortgage,2015,40,Cash contributions,Out of scope,2313,75486,3.0641443446466896
tenure,03,Homeowner with mortgage,2016,40,Cash contributions,Out of scope,2310,76898,3.0039792972509036
tenure,03,Homeowner with mortgage,2017,40,Cash contributions,Out of scope,2225,80765,2.754906209372872
tenure,03,Homeowner with mortgage,2018,40,Cash contributions,Out of scope,2188,81718,2.67750067304633
tenure,03,Homeowner with mortgage,2019,40,Cash contributions,Out of scope,2292,82421,2.7808446876402857
tenure,03,Homeowner with mortgage,2020,40,Cash contributions,Out of scope,2669,79368,3.3628162483620603
tenure,03,Homeowner with mortgage,2021,40,Cash contributions,Out of scope,2822,87438,3.2274297216313275
tenure,03,Homeowner with mortgage,2022,40,Cash contributions,Out of scope,3506,95607,3.6670955055592165
tenure,03,Homeowner with mortgage,2023,40,Cash contributions,Out of scope,2404,101290,2.3733833547240595
tenure,03,Homeowner with mortgage,2024,40,Cash contributions,Out of scope,2288,104329,2.1930623316623374
tenure,04,Homeowner without mortgage,2003,40,Cash contributions,Out of scope,1887,34467,5.47480198450692
tenure,04,Homeowner without mortgage,2004,40,Cash contributions,Out of scope,2052,36936,5.555555555555555
tenure,04,Homeowner without mortgage,2005,40,Cash contributions,Out of scope,2011,39675,5.068683049779458
tenure,04,Homeowner without mortgage,2006,40,Cash contributions,Out of scope,2627,41292,6.362007168458781
tenure,04,Homeowner without mortgage,2007,40,Cash contributions,Out of scope,2921,44044,6.6320043592770865
tenure,04,Homeowner without mortgage,2008,40,Cash contributions,Out of scope,2465,44545,5.533729936019755
tenure,04,Homeowner without mortgage,2009,40,Cash contributions,Out of scope,2306,44130,5.225470201676864
tenure,04,Homeowner without mortgage,2010,40,Cash contributions,Out of scope,2205,43179,5.10664906551796
tenure,04,Homeowner without mortgage,2011,40,Cash contributions,Out of scope,2441,45300,5.3885209713024285
tenure,04,Homeowner without mortgage,2012,40,Cash contributions,Out of scope,2690,47255,5.692519310125912
tenure,04,Homeowner without mortgage,2013,40,Cash contributions,Out of scope,2645,46899,5.639779099767586
tenure,04,Homeowner without mortgage,2014,40,Cash contributions,Out of scope,2675,49737,5.378289804370992
tenure,04,Homeowner without mortgage,2015,40,Cash contributions,Out of scope,2435,52198,4.664929690792751
tenure,04,Homeowner without mortgage,2016,40,Cash contributions,Out of scope,3210,52316,6.135790198027372
tenure,04,Homeowner without mortgage,2017,40,Cash contributions,Out of scope,2655,55261,4.804473317529542
tenure,04,Homeowner without mortgage,2018,40,Cash contributions,Out of scope,2919,55779,5.23315226160383
tenure,04,Homeowner without mortgage,2019,40,Cash contributions,Out of scope,3029,57898,5.2316142181077065
tenure,04,Homeowner without mortgage,2020,40,Cash contributions,Out of scope,3389,55116,6.14884969881704
tenure,04,Homeowner without mortgage,2021,40,Cash contributions,Out of scope,3791,60253,6.291802897781023
tenure,04,Homeowner without mortgage,2022,40,Cash contributions,Out of scope,3777,64984,5.812199926135664
tenure,04,Homeowner without mortgage,2023,40,Cash contributions,Out of scope,3886,69306,5.607018151386605
tenure,04,Homeowner without mortgage,2024,40,Cash contributions,Out of scope,3788,70906,5.342284150847601
tenure,05,Renters,1984,40,Cash contributions,Out of scope,384,15802,2.4300721427667384
tenure,05,Renters,1985,40,Cash contributions,Out of scope,421,16638,2.5303522057939656
tenure,05,Renters,1986,40,Cash contributions,Out of scope,373,16850,2.2136498516320473
